-0.136779	0.014642	0.128490	-0.003011	-0.118077	-0.132196	0.067116	0.148681	0.079043	-0.043500	0.131379	-0.133399	-0.142232	0.113582	0.140005	0.134115	0.042945	0.060148	0.121435	-0.012765	-0.115474	-0.142475	0.124033	0.122458	-0.093481	0.010779	0.089115	-0.086389	0.092896	0.117924	0.100136	0.118685	-0.024473	0.071841	0.139272	-0.020069	0.100635	0.040723	-0.058372	0.120880	0.114764	0.108823	0.086439	0.027498	-0.154790	0.130360	-0.056808	0.008965	0.040247	0.040464	-0.118537	-0.066494	0.142052	-0.080211	0.042713	-0.013086	-0.074123	-0.058891	-0.109468	-0.121519	0.107442	0.063757	0.044639	-0.082708	-0.107419	-0.146843	-0.147022	-0.139980	0.056834	0.115899	-0.124616	0.124749	-0.003575	0.137213	-0.041445	-0.118105	0.024983	-0.094055	0.090307	0.140359	0.108819	-0.119651	-0.005275	0.139845	-0.140680	0.035693	-0.079808	0.102662	0.118690	-0.050019	-0.139767	0.110456	0.127693	0.032705	0.017915	0.066200	0.105442	-0.140809	-0.015142	0.121535	
0.127573	0.098543	-0.128323	0.118364	-0.084021	-0.126743	-0.048195	0.140024	-0.081939	0.038048	-0.104451	-0.140191	-0.140742	-0.011933	0.113711	0.135833	-0.061816	-0.129176	0.133044	-0.130062	-0.138257	0.141172	0.081753	0.103153	0.076472	0.013140	0.041739	0.106269	0.118348	-0.092646	0.117427	0.092765	-0.022294	-0.139474	-0.059568	0.110608	0.031085	0.088202	0.137544	-0.104176	-0.114642	0.099569	-0.082126	-0.135431	-0.140612	0.019649	0.114061	-0.033578	-0.006126	-0.053454	-0.135669	0.138018	-0.108408	0.080616	0.002795	-0.098604	-0.098483	-0.119762	0.084946	0.054938	0.059825	0.135473	0.113044	0.102368	-0.085121	-0.110587	0.133144	0.141255	-0.028008	0.117305	0.111333	-0.089468	0.137877	0.090752	0.049048	-0.115130	-0.123099	-0.065317	0.088332	-0.098859	-0.065825	0.117218	-0.111467	0.084884	-0.104538	0.135478	-0.016897	-0.088622	-0.127900	0.098569	0.096447	0.115371	0.076766	0.049525	-0.011334	0.037072	-0.067255	-0.048591	-0.110284	-0.060842	
0.021664	0.088230	0.159600	0.003805	-0.098519	0.064340	-0.127252	0.119077	0.013305	0.111563	0.003706	-0.145069	-0.107852	0.142340	0.134334	-0.175653	0.013547	-0.112202	-0.139201	0.065877	-0.151918	0.069454	-0.121553	0.005438	0.104256	0.013285	0.064863	-0.000779	-0.064275	0.140849	0.108368	-0.124074	0.071900	0.117365	-0.090856	-0.082482	-0.152282	0.156020	-0.158471	0.051067	0.025452	0.065671	0.093775	0.131506	0.136050	0.108178	-0.034001	-0.043372	-0.009282	-0.131057	-0.068616	-0.066318	-0.157567	-0.124584	-0.033492	0.062198	-0.065465	0.126308	0.082693	0.148666	-0.015283	-0.158753	-0.033615	-0.106999	-0.138863	0.051622	0.005140	-0.110983	0.033462	0.087041	0.110816	0.056799	-0.154184	0.106274	0.141802	-0.006906	-0.052782	0.136966	0.022311	0.073816	-0.058610	-0.173957	-0.000903	0.089035	-0.093508	-0.112660	-0.111089	0.115991	-0.019809	0.108561	-0.001642	-0.152387	-0.026506	-0.079837	0.101235	-0.054107	-0.114830	0.125356	-0.122211	0.000620	
0.134106	0.043140	0.068987	-0.004548	-0.002383	0.054255	-0.044515	-0.076288	0.163810	0.095345	0.047258	0.115949	0.146320	-0.028865	-0.127602	-0.124095	-0.077092	-0.079827	0.182203	-0.126049	0.147483	-0.121465	0.162216	0.076310	-0.185167	0.033857	0.087216	0.026604	-0.013119	-0.117758	-0.064302	-0.124196	-0.119996	-0.068929	-0.176935	-0.148097	0.022318	-0.110036	0.122903	0.085549	-0.176515	-0.042082	-0.026126	0.088574	0.019421	-0.000684	0.002374	-0.040457	0.036572	-0.062085	0.101919	-0.035488	0.095522	-0.107854	-0.079324	-0.028249	0.029365	0.082498	0.032574	-0.088436	-0.057059	-0.018840	-0.020380	-0.153124	-0.091339	-0.115723	-0.034340	0.087761	-0.068226	0.083054	0.085825	-0.072631	0.172442	0.155103	0.038876	-0.003133	-0.033680	-0.080259	-0.147593	0.157891	-0.129578	0.187369	-0.122369	0.125011	0.068704	0.107582	-0.007567	-0.131597	-0.096816	-0.016685	0.160130	0.108185	0.080904	-0.120326	-0.048296	-0.139750	-0.129749	0.092594	-0.091050	0.089103	
0.010925	-0.027720	0.001479	-0.020119	-0.004903	0.025380	-0.098716	0.088014	0.040631	-0.146517	-0.115646	0.075407	-0.015630	-0.085469	-0.045584	-0.009962	0.036634	-0.061297	0.009258	0.035626	0.016956	0.031332	-0.039160	-0.087058	-0.035110	-0.003727	0.024940	-0.077762	0.095848	0.106735	-0.133162	0.087787	-0.041214	-0.090734	0.053017	-0.109830	-0.100489	-0.143862	-0.051545	0.014774	-0.108023	0.063977	-0.060260	0.067209	0.052682	-0.332222	-0.108269	0.026147	-0.257731	0.320303	-0.045008	0.010469	0.073055	-0.024202	0.065120	0.179804	-0.133011	0.022968	-0.142802	-0.033220	-0.104537	0.012887	0.006717	-0.054977	-0.014896	-0.091837	-0.076896	0.140807	-0.039276	-0.117060	0.096485	0.044624	0.016326	0.035410	0.051297	0.139006	-0.035666	0.069163	0.057381	-0.187479	0.041732	-0.018811	0.023630	-0.075992	-0.115142	0.030745	-0.048183	-0.044806	0.014312	-0.070281	0.016691	-0.002931	-0.014904	0.106297	-0.239893	0.064961	-0.010216	0.032123	-0.008469	-0.017696	
-0.027985	-0.151096	0.022455	-0.004358	0.085626	-0.060947	-0.030440	0.067521	0.075853	-0.163783	-0.040069	0.060319	-0.100064	0.060108	0.056912	0.041350	-0.065351	-0.008522	0.012143	0.088152	-0.048808	0.037504	-0.042484	-0.063833	-0.032453	0.172578	-0.007064	-0.105571	0.030886	-0.082996	-0.057458	0.122959	0.069281	0.124359	0.043129	0.092941	-0.003250	0.048588	-0.022222	-0.073194	-0.048049	-0.006861	-0.013059	-0.064388	0.105312	0.051912	-0.014181	-0.058068	0.043611	-0.086303	0.090398	-0.094702	-0.021510	0.030071	0.088947	-0.165085	0.019092	0.027807	0.060159	-0.087852	-0.111919	0.040872	-0.104799	-0.088725	-0.131122	0.144328	0.075943	0.038184	-0.027575	-0.046581	0.163578	0.026688	0.061506	-0.098302	-0.089040	0.002726	-0.079150	0.040778	-0.121304	-0.021103	0.067964	-0.014129	-0.005463	0.072850	0.020821	0.106163	0.142651	-0.120059	0.045465	0.072147	0.192041	0.015627	0.051710	0.005249	-0.037917	0.193729	0.064899	0.017490	0.011817	-0.020753	
-0.110159	0.133711	0.036595	-0.046979	-0.064333	-0.020391	-0.159198	-0.038193	-0.046799	-0.016132	-0.004994	0.069170	0.023265	0.080796	0.084026	-0.130318	-0.036552	0.059706	-0.062623	0.045944	-0.088548	-0.000654	0.091425	0.077789	0.012441	-0.105816	0.004632	-0.039435	0.123143	-0.109863	-0.025766	0.001141	0.067108	-0.083898	0.038154	0.176756	0.122147	0.022285	-0.068126	0.102757	0.126409	-0.096370	-0.138890	0.010953	-0.099233	-0.181819	-0.007782	-0.022747	-0.110889	0.100572	-0.053119	-0.051774	0.129693	-0.034980	-0.112176	0.112530	0.071790	0.104387	-0.068482	0.086916	-0.119195	-0.114331	-0.027473	-0.001672	0.103451	-0.126595	-0.115548	-0.003222	0.016707	-0.019691	0.097315	-0.075793	-0.018183	-0.126494	0.148759	-0.059322	0.122755	0.091679	-0.014693	0.006262	-0.089571	0.068725	0.009624	-0.133708	-0.137383	0.042667	-0.114613	-0.032839	0.064008	-0.074798	0.069972	-0.031829	0.204626	-0.197721	-0.018057	0.030786	-0.039044	-0.119920	-0.031925	-0.156046	
-0.003493	0.076716	-0.132177	0.076832	0.170066	0.107186	0.041841	0.150088	0.007531	-0.077631	0.110267	-0.045470	-0.139567	-0.051273	-0.000790	-0.044952	-0.012394	0.060806	0.100621	-0.109474	0.124819	-0.097036	-0.150063	-0.058591	-0.159312	-0.021937	0.115768	0.076108	-0.158355	0.095462	-0.012162	0.030971	-0.086510	0.140107	0.089167	-0.104650	0.132935	0.119232	0.042133	-0.144232	0.027776	0.166228	0.013601	0.090079	-0.124104	0.033116	-0.078763	-0.091007	0.040624	-0.018751	-0.151398	-0.101984	-0.088317	0.088895	0.016882	-0.119558	0.145857	-0.167210	0.067357	0.015799	0.062246	0.163974	0.059180	-0.139512	-0.133557	-0.091184	0.095290	-0.099068	0.061979	-0.073940	-0.094976	0.032263	-0.000979	0.054124	-0.125680	0.134883	-0.119324	0.161744	0.096158	-0.065007	0.100507	-0.079971	0.018095	-0.077239	0.164321	0.011135	-0.026267	-0.106329	0.048762	-0.164266	0.089338	-0.134009	-0.185475	-0.067096	0.124289	-0.027010	0.024020	0.066624	0.035708	0.165222	
0.077704	-0.023188	0.101120	-0.130517	-0.002997	0.046355	-0.038364	-0.029875	-0.015049	0.124327	-0.251188	-0.035390	-0.016495	0.041179	-0.016412	-0.158122	-0.017377	0.041013	0.001903	-0.046556	0.088273	-0.080138	0.009968	0.120092	0.160348	0.094459	-0.216750	0.018264	0.038754	-0.032229	-0.004824	-0.095598	0.052883	-0.002914	-0.006010	-0.086704	-0.009417	-0.074696	0.000081	-0.109377	-0.018853	0.001813	0.011590	-0.047477	0.038917	0.018277	-0.031585	0.003861	-0.011016	0.045912	-0.015937	0.101322	-0.091955	-0.075575	-0.256423	0.035620	-0.001827	-0.117750	0.005288	0.022095	-0.071477	-0.074510	-0.188488	0.026715	0.054561	-0.044869	-0.057201	0.023353	0.082083	0.156102	0.075158	0.024090	0.098261	0.062557	-0.081860	0.200222	-0.084291	0.281859	0.006880	0.035799	0.006901	-0.009351	-0.032178	-0.075470	-0.075568	0.025865	0.081208	0.075600	0.023641	-0.046026	-0.010615	-0.018670	0.011048	-0.092803	0.108141	0.025823	0.221741	-0.020673	-0.048850	-0.089366	
-0.093713	0.063012	-0.067665	0.103759	0.130298	-0.083190	-0.090386	-0.014106	-0.099397	0.080068	-0.010408	-0.066577	0.037241	-0.074005	-0.043326	0.108570	0.061912	0.057350	-0.007375	0.126015	0.004288	0.082002	-0.003137	0.008373	-0.081844	-0.040256	-0.137630	0.161029	-0.137487	0.074200	0.110445	-0.034416	-0.155481	-0.097827	-0.042202	0.018713	0.012380	-0.004047	0.038764	-0.027559	0.027485	-0.022482	0.095383	0.073536	-0.070087	0.045881	-0.040790	0.177750	0.084485	-0.022468	-0.185171	0.135861	0.012822	-0.019787	-0.042477	0.080489	-0.043792	0.034456	-0.045967	-0.061907	0.088073	0.088910	-0.034760	-0.021144	0.078990	-0.101713	-0.082961	-0.134657	-0.018881	-0.012815	-0.101095	0.043293	-0.097121	-0.087646	0.105093	0.032043	0.004249	0.089142	0.062581	0.008328	-0.109891	0.021877	0.116473	0.011325	0.004443	-0.141057	-0.109463	0.153167	0.059504	-0.039341	-0.099154	0.178025	0.011769	-0.042750	-0.020501	-0.122588	-0.024829	0.141652	0.038949	-0.035309	
